session_id,user_id,page_views,session_duration,bounce_rate,device_type,browser,os,traffic_source,landing_page,conversion,timestamp,country
SES-00004386,USER-00464,12,1625,0.423,Tablet,Edge,Windows,Direct,/home,False,2026-01-12 00:29:17.998808,Canada
SES-00004387,USER-00854,42,3511,0.564,Desktop,Firefox,Windows,Paid,/products,False,2026-01-02 03:29:17.998813,UK
SES-00004388,USER-02571,2,1305,0.933,Desktop,Safari,Windows,Paid,/about,False,2026-01-03 16:29:17.998817,Japan
SES-00004389,USER-00825,5,2192,0.38,Desktop,Safari,MacOS,Organic,/products,False,2026-01-05 07:29:17.998822,France
SES-00004390,USER-02325,38,2655,0.006,Mobile,Firefox,iOS,Organic,/products,False,2026-01-09 18:29:17.998826,Japan
SES-00004391,USER-02927,21,3018,0.123,Mobile,Chrome,Android,Direct,/home,False,2025-12-19 16:29:17.998830,Germany
SES-00004392,USER-01548,26,3324,0.161,Mobile,Edge,iOS,Organic,/about,False,2025-12-27 12:29:17.998835,Germany
SES-00004393,USER-00701,36,1515,0.159,Desktop,Chrome,Linux,Direct,/blog,False,2026-01-12 22:29:17.998842,India
SES-00004394,USER-01480,31,1230,0.353,Desktop,Safari,MacOS,Organic,/blog,False,2025-12-18 09:29:17.998850,Japan
SES-00004395,USER-01737,32,1180,0.317,Tablet,Edge,Linux,Referral,/products,False,2026-01-13 01:29:17.998857,France
SES-00004396,USER-03499,32,3295,0.803,Mobile,Safari,Windows,Paid,/home,True,2026-01-04 16:29:17.998865,France
SES-00004397,USER-03311,22,74,0.958,Desktop,Firefox,MacOS,Social,/products,False,2026-01-02 14:29:17.998872,USA
SES-00004398,USER-00678,31,71,0.559,Tablet,Edge,MacOS,Social,/products,False,2025-12-25 22:29:17.998879,Germany
SES-00004399,USER-03636,17,785,0.199,Desktop,Edge,Android,Social,/products,False,2026-01-10 03:29:17.998887,UK
SES-00004400,USER-02361,4,914,0.815,Desktop,Edge,Linux,Organic,/about,False,2025-12-31 08:29:17.998894,France
SES-00004401,USER-04730,47,2992,0.467,Tablet,Edge,MacOS,Paid,/about,False,2026-01-11 17:29:17.998902,Germany
SES-00004402,USER-02116,18,2073,0.583,Mobile,Chrome,iOS,Social,/products,False,2025-12-31 12:29:17.998910,India
SES-00004403,USER-03376,2,1698,0.737,Desktop,Edge,Android,Organic,/home,False,2025-12-24 01:29:17.998916,India
SES-00004404,USER-00481,5,1082,0.242,Desktop,Chrome,MacOS,Paid,/products,False,2026-01-01 12:29:17.998920,Germany
SES-00004405,USER-03312,15,2848,0.62,Desktop,Safari,Android,Organic,/contact,False,2025-12-25 23:29:17.998925,India
SES-00004406,USER-00115,25,2420,0.515,Desktop,Safari,Android,Direct,/about,False,2025-12-29 03:29:17.998929,Canada
SES-00004407,USER-03393,35,1428,0.877,Desktop,Edge,Windows,Organic,/products,False,2026-01-01 18:29:17.998934,Germany
SES-00004408,USER-01841,9,1753,0.455,Mobile,Edge,Windows,Organic,/contact,False,2025-12-23 22:29:17.998938,Germany
SES-00004409,USER-01676,5,3376,0.358,Desktop,Edge,Windows,Social,/blog,False,2026-01-05 09:29:17.998943,Japan
SES-00004410,USER-02556,49,3063,0.182,Desktop,Firefox,Linux,Organic,/about,False,2026-01-11 00:29:17.998947,France
SES-00004411,USER-01963,8,972,0.997,Mobile,Chrome,MacOS,Direct,/home,False,2025-12-31 13:29:17.998951,USA
SES-00004412,USER-04722,14,3297,0.083,Desktop,Safari,Windows,Referral,/products,True,2026-01-06 23:29:17.998956,Germany
SES-00004413,USER-01514,17,3255,0.057,Desktop,Safari,iOS,Paid,/blog,False,2026-01-02 08:29:17.998960,Japan
SES-00004414,USER-02611,16,2381,0.407,Desktop,Firefox,Linux,Social,/contact,False,2025-12-27 03:29:17.998965,India
SES-00004415,USER-03464,35,2834,0.21,Mobile,Edge,MacOS,Organic,/contact,False,2026-01-02 07:29:17.998969,Japan
SES-00004416,USER-01090,45,2196,0.816,Mobile,Safari,MacOS,Referral,/blog,False,2026-01-10 09:29:17.998973,UK
SES-00004417,USER-02098,11,1715,0.094,Desktop,Edge,Linux,Organic,/about,False,2026-01-03 06:29:17.998978,Germany
SES-00004418,USER-02901,25,2166,0.629,Mobile,Chrome,Android,Organic,/about,False,2026-01-13 13:29:17.998982,Germany
SES-00004419,USER-00973,7,948,0.713,Desktop,Edge,Linux,Direct,/home,False,2025-12-17 14:29:17.998987,Japan
SES-00004420,USER-00100,32,1728,0.743,Mobile,Chrome,Android,Social,/blog,False,2026-01-13 11:29:17.998991,Germany
SES-00004421,USER-03710,45,1540,0.724,Desktop,Chrome,MacOS,Organic,/blog,False,2026-01-08 16:29:17.998996,France
SES-00004422,USER-01680,2,3486,0.545,Mobile,Firefox,MacOS,Social,/contact,False,2025-12-15 07:29:17.999000,Canada
SES-00004423,USER-02723,42,1508,0.449,Mobile,Edge,Linux,Referral,/home,False,2025-12-18 00:29:17.999005,France
SES-00004424,USER-00112,30,511,0.181,Desktop,Chrome,MacOS,Organic,/home,False,2026-01-05 01:29:17.999009,Canada
SES-00004425,USER-00981,27,912,0.136,Mobile,Chrome,MacOS,Referral,/products,False,2026-01-03 04:29:17.999014,Germany
SES-00004426,USER-01241,29,90,0.357,Mobile,Edge,Windows,Organic,/blog,False,2025-12-31 05:29:17.999018,India
SES-00004427,USER-01529,10,3231,0.182,Mobile,Edge,iOS,Organic,/about,True,2026-01-02 22:29:17.999022,India
SES-00004428,USER-03130,35,1956,0.481,Desktop,Firefox,MacOS,Organic,/products,False,2026-01-03 11:29:17.999027,Canada
SES-00004429,USER-01143,18,1257,0.271,Desktop,Edge,MacOS,Organic,/home,False,2025-12-23 11:29:17.999031,USA
SES-00004430,USER-02592,39,2936,0.874,Desktop,Edge,iOS,Paid,/blog,False,2026-01-11 22:29:17.999036,France
SES-00004431,USER-01964,32,716,0.959,Mobile,Edge,iOS,Direct,/products,False,2025-12-27 01:29:17.999040,India
SES-00004432,USER-04816,7,212,0.622,Mobile,Safari,Windows,Direct,/about,False,2025-12-31 15:29:17.999045,Germany
SES-00004433,USER-04412,9,1324,0.952,Desktop,Chrome,Linux,Organic,/about,True,2025-12-25 17:29:17.999049,Canada
SES-00004434,USER-00324,19,1585,0.713,Desktop,Chrome,MacOS,Social,/blog,False,2026-01-06 16:29:17.999053,Japan
SES-00004435,USER-04484,42,3173,0.156,Desktop,Safari,iOS,Direct,/home,False,2025-12-31 07:29:17.999058,USA
SES-00004436,USER-02136,3,1256,0.864,Desktop,Safari,iOS,Organic,/home,True,2026-01-01 07:29:17.999062,India
SES-00004437,USER-03241,38,2186,0.095,Tablet,Chrome,Windows,Organic,/blog,True,2025-12-16 00:29:17.999067,UK
SES-00004438,USER-04302,1,3337,0.97,Mobile,Firefox,MacOS,Paid,/products,False,2025-12-18 21:29:17.999071,India
SES-00004439,USER-02904,38,1001,0.697,Desktop,Edge,Linux,Social,/blog,False,2025-12-18 08:29:17.999076,Japan
SES-00004440,USER-03059,38,3475,0.749,Mobile,Edge,Linux,Direct,/blog,False,2026-01-12 06:29:17.999080,Germany
SES-00004441,USER-02271,28,1384,0.532,Desktop,Safari,MacOS,Social,/about,False,2026-01-11 14:29:17.999085,France
SES-00004442,USER-02912,4,2840,0.003,Desktop,Chrome,MacOS,Referral,/blog,False,2025-12-24 23:29:17.999089,UK
SES-00004443,USER-03534,38,1187,0.37,Desktop,Safari,Android,Social,/home,False,2025-12-20 09:29:17.999093,Japan
SES-00004444,USER-03527,12,2763,0.022,Mobile,Edge,Linux,Paid,/products,True,2026-01-02 17:29:17.999098,India
SES-00004445,USER-00225,5,497,0.675,Mobile,Edge,Windows,Referral,/products,False,2025-12-16 11:29:17.999102,India
SES-00004446,USER-04891,47,1303,0.373,Desktop,Firefox,iOS,Organic,/about,False,2026-01-07 20:29:17.999107,USA
SES-00004447,USER-00118,41,1462,0.032,Mobile,Edge,Windows,Organic,/blog,False,2026-01-12 20:29:17.999111,France
SES-00004448,USER-00699,18,1166,0.707,Mobile,Firefox,iOS,Social,/products,False,2025-12-31 15:29:17.999116,India
SES-00004449,USER-02074,41,76,0.589,Mobile,Firefox,MacOS,Direct,/contact,False,2025-12-31 16:29:17.999120,Japan
SES-00004450,USER-04750,11,1621,0.976,Mobile,Firefox,Linux,Social,/products,False,2026-01-11 01:29:17.999125,Germany
SES-00004451,USER-00755,45,599,0.917,Desktop,Chrome,Linux,Organic,/about,False,2026-01-03 10:29:17.999129,USA
SES-00004452,USER-00942,29,2210,0.908,Desktop,Edge,Windows,Referral,/products,False,2025-12-31 18:29:17.999134,USA
SES-00004453,USER-00065,27,2547,0.458,Desktop,Edge,MacOS,Organic,/contact,False,2025-12-19 06:29:17.999138,UK
SES-00004454,USER-03268,22,1264,0.221,Mobile,Chrome,Linux,Social,/contact,False,2026-01-11 23:29:17.999142,France
SES-00004455,USER-02918,31,1957,0.12,Desktop,Safari,MacOS,Direct,/products,False,2026-01-12 02:29:17.999147,France
SES-00004456,USER-00308,31,1618,0.271,Desktop,Edge,MacOS,Paid,/products,False,2025-12-18 23:29:17.999151,Canada
SES-00004457,USER-03759,25,279,0.596,Mobile,Edge,iOS,Paid,/blog,False,2025-12-17 13:29:17.999156,Japan
SES-00004458,USER-03289,1,3494,0.119,Desktop,Edge,Linux,Organic,/products,False,2025-12-23 07:29:17.999160,India
SES-00004459,USER-02375,16,845,0.463,Mobile,Safari,Linux,Referral,/home,False,2026-01-03 17:29:17.999165,Canada
SES-00004460,USER-00265,45,3577,0.906,Mobile,Edge,MacOS,Referral,/contact,False,2025-12-20 17:29:17.999169,India
SES-00004461,USER-00183,21,2360,0.823,Mobile,Edge,iOS,Referral,/about,False,2025-12-18 20:29:17.999174,Japan
SES-00004462,USER-00118,12,2473,0.935,Desktop,Chrome,MacOS,Paid,/home,False,2026-01-03 01:29:17.999178,Japan
SES-00004463,USER-00760,7,2290,0.711,Desktop,Firefox,iOS,Paid,/contact,False,2026-01-10 04:29:17.999183,Germany
SES-00004464,USER-02298,22,3224,0.565,Mobile,Chrome,Windows,Social,/blog,False,2025-12-29 11:29:17.999187,USA
SES-00004465,USER-03303,38,35,0.371,Tablet,Safari,iOS,Social,/home,True,2025-12-26 21:29:17.999191,USA
SES-00004466,USER-04802,23,1500,0.211,Mobile,Chrome,Linux,Organic,/home,False,2026-01-05 14:29:17.999196,USA
SES-00004467,USER-03263,1,2082,0.179,Desktop,Firefox,Linux,Direct,/home,False,2025-12-19 08:29:17.999200,France
SES-00004468,USER-02293,44,3355,0.156,Desktop,Firefox,iOS,Referral,/contact,False,2025-12-23 22:29:17.999205,Japan
SES-00004469,USER-00086,4,551,0.299,Mobile,Chrome,MacOS,Organic,/about,False,2025-12-25 15:29:17.999212,India
SES-00004470,USER-03132,31,2958,0.264,Desktop,Chrome,MacOS,Direct,/about,False,2025-12-22 23:29:17.999216,Canada
SES-00004471,USER-02454,48,1428,0.046,Mobile,Chrome,Windows,Social,/contact,True,2025-12-15 12:29:17.999220,India
SES-00004472,USER-02216,45,3115,0.066,Desktop,Safari,Windows,Direct,/about,True,2026-01-01 04:29:17.999225,France
SES-00004473,USER-00833,11,465,0.54,Mobile,Safari,iOS,Organic,/products,False,2025-12-16 12:29:17.999229,Germany
SES-00004474,USER-04206,2,3311,0.54,Mobile,Firefox,Android,Social,/blog,False,2026-01-05 14:29:17.999234,USA
SES-00004475,USER-00189,11,3269,0.881,Desktop,Chrome,Linux,Social,/products,False,2026-01-02 17:29:17.999238,Germany
SES-00004476,USER-01777,41,2884,0.526,Tablet,Firefox,iOS,Referral,/home,False,2025-12-20 21:29:17.999243,USA
SES-00004477,USER-00377,19,956,0.37,Desktop,Firefox,Android,Social,/home,False,2025-12-31 04:29:17.999247,France
SES-00004478,USER-02528,13,1162,0.286,Mobile,Chrome,Linux,Social,/products,False,2026-01-10 04:29:17.999251,Canada
SES-00004479,USER-03847,29,1791,0.671,Mobile,Edge,MacOS,Paid,/about,False,2026-01-01 02:29:17.999256,USA
SES-00004480,USER-00956,30,2559,0.408,Mobile,Safari,Linux,Paid,/home,False,2025-12-17 04:29:17.999260,Canada
SES-00004481,USER-02894,3,1599,0.632,Desktop,Chrome,Android,Organic,/home,False,2025-12-23 02:29:17.999265,France
SES-00004482,USER-00672,15,705,0.261,Desktop,Safari,Windows,Social,/home,False,2025-12-27 03:29:17.999269,USA
SES-00004483,USER-04804,28,2590,0.294,Mobile,Edge,iOS,Social,/contact,False,2025-12-29 05:29:17.999274,India
SES-00004484,USER-03935,45,2751,0.703,Tablet,Edge,iOS,Social,/about,False,2025-12-16 20:29:17.999278,France
SES-00004485,USER-03432,22,2596,0.037,Mobile,Safari,Android,Direct,/about,False,2026-01-13 16:29:17.999283,Canada
SES-00004486,USER-03262,18,3067,0.321,Mobile,Edge,Android,Social,/home,False,2025-12-20 23:29:17.999287,Canada
SES-00004487,USER-01595,23,3080,0.859,Desktop,Chrome,Linux,Paid,/products,False,2025-12-29 00:29:17.999291,Germany
SES-00004488,USER-03840,3,1433,0.723,Desktop,Firefox,Android,Paid,/home,False,2026-01-09 11:29:17.999296,France
SES-00004489,USER-04714,47,2806,0.93,Mobile,Firefox,MacOS,Social,/products,False,2025-12-21 17:29:17.999300,Japan
SES-00004490,USER-02649,33,2025,0.532,Mobile,Firefox,iOS,Paid,/home,False,2025-12-23 10:29:17.999305,Canada
SES-00004491,USER-04872,25,3013,0.099,Mobile,Chrome,Windows,Referral,/blog,False,2026-01-09 00:29:17.999309,France
SES-00004492,USER-01998,19,1903,0.832,Desktop,Safari,Linux,Organic,/blog,False,2026-01-06 11:29:17.999314,USA
SES-00004493,USER-01317,38,3166,0.626,Mobile,Edge,Android,Organic,/products,False,2026-01-02 09:29:17.999318,USA
SES-00004494,USER-03181,14,1871,0.67,Mobile,Chrome,iOS,Referral,/about,True,2025-12-25 20:29:17.999322,USA
SES-00004495,USER-01154,44,1582,0.107,Mobile,Firefox,Android,Paid,/blog,False,2025-12-18 10:29:17.999327,India
SES-00004496,USER-04585,45,10,0.174,Desktop,Edge,Android,Organic,/about,False,2026-01-04 10:29:17.999331,USA
SES-00004497,USER-02894,15,2129,0.929,Mobile,Chrome,MacOS,Direct,/products,False,2025-12-30 11:29:17.999336,UK
SES-00004498,USER-01824,10,1794,0.957,Mobile,Edge,iOS,Paid,/blog,False,2025-12-23 02:29:17.999340,Japan
SES-00004499,USER-03755,18,3317,0.328,Tablet,Chrome,Linux,Referral,/blog,False,2025-12-28 22:29:17.999345,India
SES-00004500,USER-01683,31,890,0.088,Mobile,Edge,iOS,Direct,/about,False,2025-12-17 09:29:17.999349,Canada
SES-00004501,USER-03439,30,2864,0.698,Mobile,Chrome,Android,Referral,/home,False,2025-12-22 04:29:17.999353,UK
SES-00004502,USER-04183,13,1494,0.228,Desktop,Edge,MacOS,Direct,/home,True,2025-12-30 08:29:17.999358,Germany
SES-00004503,USER-03875,35,2313,0.667,Desktop,Firefox,Linux,Organic,/contact,False,2026-01-08 21:29:17.999362,Germany
SES-00004504,USER-01554,4,2574,0.207,Desktop,Edge,iOS,Paid,/home,True,2025-12-21 07:29:17.999366,UK
SES-00004505,USER-02253,47,1824,0.828,Mobile,Edge,iOS,Organic,/contact,False,2025-12-25 19:29:17.999371,UK
SES-00004506,USER-00074,6,3135,0.83,Mobile,Edge,Android,Direct,/products,False,2025-12-15 06:29:17.999375,Canada
SES-00004507,USER-03272,25,480,0.667,Desktop,Firefox,Windows,Paid,/contact,False,2026-01-04 05:29:17.999380,Canada
SES-00004508,USER-04564,8,1173,0.386,Mobile,Chrome,MacOS,Organic,/home,False,2025-12-16 11:29:17.999384,UK
SES-00004509,USER-02075,40,2922,0.439,Mobile,Firefox,Android,Paid,/blog,True,2026-01-08 14:29:17.999388,UK
SES-00004510,USER-00209,20,746,0.884,Desktop,Edge,MacOS,Direct,/about,False,2025-12-24 08:29:17.999393,UK
SES-00004511,USER-02614,2,1534,0.613,Desktop,Edge,iOS,Paid,/about,False,2025-12-15 21:29:17.999397,Canada
SES-00004512,USER-00081,43,2835,0.59,Tablet,Safari,iOS,Paid,/blog,False,2025-12-17 17:29:17.999402,UK
SES-00004513,USER-01477,11,2559,0.988,Mobile,Safari,MacOS,Direct,/blog,False,2025-12-18 13:29:17.999406,Germany
SES-00004514,USER-03919,46,1064,0.183,Desktop,Firefox,MacOS,Organic,/products,False,2025-12-30 12:29:17.999411,Japan
SES-00004515,USER-03197,12,1427,0.637,Mobile,Chrome,MacOS,Organic,/products,False,2025-12-21 15:29:17.999415,Germany
SES-00004516,USER-00574,40,1477,0.879,Desktop,Edge,Windows,Organic,/products,False,2025-12-22 22:29:17.999420,India
SES-00004517,USER-02398,26,1838,0.007,Mobile,Safari,Linux,Direct,/home,False,2025-12-19 12:29:17.999424,USA
SES-00004518,USER-04761,11,1209,0.825,Mobile,Chrome,MacOS,Referral,/about,False,2026-01-13 15:29:17.999428,India
SES-00004519,USER-04165,16,3038,0.464,Mobile,Chrome,Windows,Referral,/products,False,2025-12-16 14:29:17.999433,UK
SES-00004520,USER-01830,7,2060,0.85,Desktop,Safari,MacOS,Referral,/about,False,2025-12-15 08:29:17.999437,Germany
SES-00004521,USER-03976,48,1439,0.67,Desktop,Edge,Linux,Social,/contact,False,2025-12-15 21:29:17.999442,Japan
SES-00004522,USER-01971,32,659,0.642,Mobile,Firefox,Windows,Social,/about,True,2026-01-12 04:29:17.999446,UK
SES-00004523,USER-00901,5,2919,0.587,Mobile,Edge,Android,Social,/contact,False,2025-12-18 00:29:17.999450,Germany
SES-00004524,USER-00314,10,546,0.533,Desktop,Chrome,Android,Organic,/contact,False,2025-12-16 18:29:17.999455,Japan
SES-00004525,USER-01841,12,2581,0.431,Tablet,Firefox,Windows,Social,/blog,False,2026-01-11 10:29:17.999459,Germany
SES-00004526,USER-03983,1,2486,0.249,Mobile,Firefox,MacOS,Direct,/home,True,2026-01-09 22:29:17.999464,India
SES-00004527,USER-01890,4,1163,0.869,Desktop,Firefox,Windows,Organic,/home,False,2026-01-13 11:29:17.999468,UK
SES-00004528,USER-02323,22,3349,0.245,Mobile,Edge,Windows,Direct,/contact,False,2026-01-12 08:29:17.999473,Japan
SES-00004529,USER-01751,26,1297,0.969,Desktop,Firefox,Linux,Direct,/blog,False,2025-12-16 18:29:17.999477,Germany
SES-00004530,USER-03015,47,2696,0.56,Desktop,Chrome,Android,Paid,/contact,True,2026-01-03 08:29:17.999481,Germany
SES-00004531,USER-01136,12,2290,0.697,Mobile,Chrome,Android,Direct,/contact,False,2025-12-20 07:29:17.999486,India
SES-00004532,USER-03129,10,484,0.592,Mobile,Firefox,MacOS,Referral,/home,False,2025-12-28 17:29:17.999490,France
SES-00004533,USER-04520,40,1971,0.266,Mobile,Chrome,Android,Paid,/about,False,2025-12-27 22:29:17.999495,UK
SES-00004534,USER-01122,15,3548,0.542,Mobile,Edge,MacOS,Organic,/products,False,2025-12-25 10:29:17.999499,USA
SES-00004535,USER-04076,35,1080,0.592,Desktop,Safari,Windows,Organic,/products,False,2026-01-08 23:29:17.999503,France
SES-00004536,USER-04914,37,831,0.565,Desktop,Edge,Android,Paid,/about,False,2026-01-03 19:29:17.999508,Canada
SES-00004537,USER-04357,35,982,0.13,Desktop,Firefox,Linux,Referral,/home,True,2025-12-31 08:29:17.999512,USA
SES-00004538,USER-04754,18,1765,0.848,Desktop,Safari,MacOS,Direct,/products,False,2026-01-06 01:29:17.999517,UK
SES-00004539,USER-00382,26,1234,0.974,Desktop,Edge,MacOS,Organic,/home,False,2025-12-18 03:29:17.999521,Canada
SES-00004540,USER-01426,10,1989,0.153,Desktop,Chrome,MacOS,Organic,/home,False,2026-01-06 08:29:17.999525,France
SES-00004541,USER-04596,21,1340,0.563,Mobile,Safari,iOS,Paid,/products,True,2025-12-19 03:29:17.999530,India
SES-00004542,USER-03091,8,1685,0.636,Desktop,Safari,Linux,Referral,/about,False,2026-01-11 06:29:17.999534,France
SES-00004543,USER-04050,2,1267,0.36,Mobile,Chrome,Android,Direct,/blog,False,2025-12-15 20:29:17.999539,Germany
SES-00004544,USER-01257,3,3379,0.641,Desktop,Firefox,Linux,Organic,/blog,False,2025-12-31 13:29:17.999543,France
SES-00004545,USER-01184,21,2976,0.605,Desktop,Safari,iOS,Direct,/products,False,2026-01-08 17:29:17.999547,Germany
SES-00004546,USER-03912,16,2846,0.098,Desktop,Edge,Android,Social,/contact,True,2025-12-26 16:29:17.999552,Japan
SES-00004547,USER-01585,10,2134,0.953,Mobile,Edge,Linux,Paid,/blog,False,2025-12-15 17:29:17.999561,Germany
SES-00004548,USER-03513,16,1340,0.625,Mobile,Firefox,Linux,Social,/about,False,2026-01-09 21:29:17.999566,France
SES-00004549,USER-03563,3,694,0.204,Desktop,Edge,MacOS,Paid,/home,True,2026-01-05 00:29:17.999570,Japan
SES-00004550,USER-00088,47,1240,0.505,Desktop,Chrome,Android,Referral,/contact,False,2025-12-25 13:29:17.999575,France
SES-00004551,USER-01105,38,3100,0.798,Desktop,Edge,MacOS,Direct,/home,False,2025-12-17 12:29:17.999579,UK
SES-00004552,USER-00608,28,2135,0.478,Mobile,Safari,iOS,Referral,/contact,False,2026-01-09 04:29:17.999583,USA
SES-00004553,USER-02850,6,2555,0.42,Mobile,Edge,iOS,Referral,/products,False,2025-12-20 20:29:17.999588,Germany
SES-00004554,USER-03590,15,773,0.495,Mobile,Firefox,MacOS,Paid,/home,False,2025-12-31 20:29:17.999594,UK
SES-00004555,USER-02454,15,1532,0.648,Mobile,Firefox,Android,Organic,/home,False,2026-01-11 15:29:17.999598,USA
SES-00004556,USER-04584,44,1397,0.46,Mobile,Edge,iOS,Social,/home,False,2026-01-05 13:29:17.999603,USA
SES-00004557,USER-03533,20,1090,0.378,Mobile,Edge,Android,Referral,/contact,False,2025-12-23 01:29:17.999607,France
SES-00004558,USER-03820,23,2090,0.252,Mobile,Edge,Windows,Social,/products,False,2026-01-08 04:29:17.999612,France
SES-00004559,USER-00688,38,1128,0.928,Mobile,Edge,Android,Paid,/blog,False,2026-01-06 13:29:17.999616,Canada
SES-00004560,USER-00176,49,417,0.152,Desktop,Edge,MacOS,Referral,/about,False,2025-12-17 18:29:17.999621,France
SES-00004561,USER-02919,1,3593,0.57,Desktop,Safari,MacOS,Referral,/contact,False,2025-12-19 12:29:17.999625,UK
SES-00004562,USER-00777,31,1627,0.618,Tablet,Safari,Linux,Organic,/blog,False,2025-12-24 21:29:17.999629,Canada
SES-00004563,USER-01344,10,1269,0.653,Mobile,Firefox,Linux,Referral,/home,False,2025-12-22 01:29:17.999634,UK
SES-00004564,USER-02470,34,2997,0.146,Desktop,Edge,Windows,Paid,/contact,False,2025-12-15 11:29:17.999638,USA
SES-00004565,USER-03351,43,804,0.553,Desktop,Firefox,MacOS,Paid,/products,False,2026-01-11 08:29:17.999643,Germany
SES-00004566,USER-01225,17,95,0.578,Desktop,Safari,iOS,Referral,/about,False,2026-01-13 10:29:17.999647,Japan
SES-00004567,USER-04785,26,2003,0.976,Tablet,Edge,Linux,Direct,/products,False,2026-01-07 13:29:17.999652,Germany
SES-00004568,USER-03294,32,189,0.187,Desktop,Chrome,MacOS,Paid,/products,False,2026-01-05 17:29:17.999656,India
SES-00004569,USER-01896,45,2386,0.696,Desktop,Edge,Linux,Referral,/blog,False,2025-12-15 01:29:17.999661,Japan
SES-00004570,USER-03214,38,3390,0.146,Desktop,Firefox,Windows,Paid,/products,False,2025-12-26 23:29:17.999665,UK
