order_id,customer_id,product_id,product_name,category,quantity,unit_price,discount_pct,payment_method,shipping_method,region,country,order_date,delivery_status,customer_rating,total_amount
ORD-001310,CUST-00664,PROD-0481,Smartphone,Electronics,6,370.15,5,Cash,Overnight,North America,China,2025-04-17 21:29:17.415560,Cancelled,4,2109.85
ORD-001311,CUST-00823,PROD-0019,Keyboard,Accessories,6,1086.01,10,Cash,Express,Asia,India,2025-02-10 21:29:17.415567,Delivered,3,5864.45
ORD-001312,CUST-00137,PROD-0195,Webcam,Accessories,2,906.06,5,Credit Card,Express,Asia,Germany,2025-07-22 21:29:17.415575,Processing,5,1721.51
ORD-001313,CUST-00759,PROD-0330,Headphones,Computing,2,927.43,15,PayPal,Express,Europe,Brazil,2025-05-28 21:29:17.415582,Delivered,3,1576.63
ORD-001314,CUST-00899,PROD-0424,Monitor,Electronics,6,944.07,0,PayPal,Overnight,South America,Germany,2025-04-05 21:29:17.415589,Delivered,5,5664.42
ORD-001315,CUST-00243,PROD-0175,Mouse,Furniture,5,1764.13,10,PayPal,Standard,Europe,UK,2025-03-02 21:29:17.415595,Delivered,4,7938.59
ORD-001316,CUST-00543,PROD-0490,Desk,Electronics,7,1639.07,15,Cash,Overnight,North America,Japan,2025-05-09 21:29:17.415605,Delivered,3,9752.47
ORD-001317,CUST-00040,PROD-0449,Headphones,Furniture,7,1262.84,0,Credit Card,Express,South America,Germany,2025-11-19 21:29:17.415612,Delivered,4,8839.88
ORD-001318,CUST-00229,PROD-0413,Monitor,Computing,5,1435.81,0,PayPal,Overnight,North America,Brazil,2025-02-17 21:29:17.415619,Delivered,5,7179.05
ORD-001319,CUST-00548,PROD-0434,Chair,Computing,8,95.18,20,Bank Transfer,Express,South America,India,2025-04-16 21:29:17.415626,Delivered,5,609.15
ORD-001320,CUST-00920,PROD-0354,Tablet,Furniture,6,1490.54,20,PayPal,Express,Africa,USA,2025-07-08 21:29:17.415633,In Transit,3,7154.59
ORD-001321,CUST-00223,PROD-0499,Tablet,Furniture,5,977.47,20,Credit Card,Standard,Africa,France,2025-12-24 21:29:17.415639,Processing,4,3909.88
ORD-001322,CUST-00006,PROD-0141,Keyboard,Electronics,4,642.32,10,Cash,Express,Africa,UK,2025-08-02 21:29:17.415646,Delivered,5,2312.35
ORD-001323,CUST-00322,PROD-0246,Keyboard,Computing,7,288.16,10,Credit Card,Express,Europe,Japan,2025-04-04 21:29:17.415653,Delivered,5,1815.41
ORD-001324,CUST-00468,PROD-0385,Headphones,Electronics,4,159.67,0,Cash,Express,South America,Brazil,2025-11-07 21:29:17.415660,Delivered,5,638.68
ORD-001325,CUST-00732,PROD-0418,Headphones,Furniture,5,99.32,10,Credit Card,Standard,Europe,USA,2025-04-22 21:29:17.415666,In Transit,4,446.94
ORD-001326,CUST-00075,PROD-0093,Smartphone,Accessories,5,331.97,0,Credit Card,Overnight,South America,Germany,2025-06-10 21:29:17.415673,Delivered,5,1659.85
ORD-001327,CUST-00004,PROD-0432,Mouse,Accessories,1,69.99,15,Bank Transfer,Standard,North America,China,2025-02-10 21:29:17.415680,Delivered,4,59.49
ORD-001328,CUST-00847,PROD-0239,Laptop,Accessories,1,1467.96,5,PayPal,Overnight,Africa,India,2025-10-10 21:29:17.415786,Delivered,4,1394.56
ORD-001329,CUST-00646,PROD-0205,Chair,Furniture,3,504.74,0,PayPal,Express,Africa,China,2025-07-10 21:29:17.415799,Delivered,4,1514.22
ORD-001330,CUST-00118,PROD-0048,Keyboard,Electronics,3,743.79,0,Credit Card,Overnight,South America,UK,2025-06-20 21:29:17.415806,Delivered,3,2231.37
ORD-001331,CUST-00881,PROD-0433,Laptop,Computing,2,1647.21,15,PayPal,Overnight,Europe,Germany,2025-11-01 21:29:17.415813,Delivered,4,2800.26
ORD-001332,CUST-00606,PROD-0245,Laptop,Furniture,2,238.17,20,Bank Transfer,Overnight,Europe,France,2025-01-15 21:29:17.415819,Delivered,1,381.07
ORD-001333,CUST-00504,PROD-0320,Mouse,Accessories,6,1672.83,25,Credit Card,Overnight,Asia,UK,2025-08-05 21:29:17.415827,Delivered,4,7527.74
ORD-001334,CUST-00998,PROD-0317,Webcam,Electronics,1,1282.69,20,PayPal,Express,Africa,USA,2025-08-06 21:29:17.415833,Delivered,5,1026.15
ORD-001335,CUST-00947,PROD-0413,Webcam,Computing,6,690.64,20,PayPal,Standard,Africa,China,2025-11-15 21:29:17.415840,Delivered,5,3315.07
ORD-001336,CUST-00574,PROD-0295,Keyboard,Computing,5,244.44,0,Cash,Overnight,Europe,Brazil,2025-12-19 21:29:17.415847,Delivered,2,1222.2
ORD-001337,CUST-00441,PROD-0128,Monitor,Furniture,6,192.07,0,PayPal,Express,Africa,Japan,2025-01-17 21:29:17.415853,Delivered,4,1152.42
ORD-001338,CUST-00194,PROD-0344,Mouse,Furniture,5,677.67,10,PayPal,Express,Europe,Japan,2025-12-20 21:29:17.415860,Delivered,4,3049.52
ORD-001339,CUST-00847,PROD-0282,Mouse,Computing,7,289.28,10,Cash,Express,Asia,France,2025-05-01 21:29:17.415867,Delivered,3,1822.46
ORD-001340,CUST-00715,PROD-0017,Desk,Computing,1,542.74,5,Credit Card,Express,South America,Japan,2025-02-02 21:29:17.415874,Delivered,3,515.6
ORD-001341,CUST-00392,PROD-0071,Laptop,Accessories,3,115.38,5,Credit Card,Overnight,South America,Japan,2025-02-08 21:29:17.415881,Delivered,4,328.83
ORD-001342,CUST-00026,PROD-0269,Desk,Computing,6,1194.07,25,Bank Transfer,Standard,Asia,Brazil,2026-01-11 21:29:17.415888,In Transit,4,5373.32
ORD-001343,CUST-00435,PROD-0325,Laptop,Furniture,1,299.1,10,Cash,Express,Africa,France,2025-04-01 21:29:17.415895,Delivered,5,269.19
ORD-001344,CUST-00173,PROD-0282,Webcam,Electronics,7,1515.9,0,Credit Card,Standard,North America,China,2025-05-02 21:29:17.415901,Delivered,5,10611.3
ORD-001345,CUST-00300,PROD-0305,Keyboard,Accessories,4,444.17,15,PayPal,Standard,Africa,USA,2025-04-09 21:29:17.415908,Delivered,5,1510.18
ORD-001346,CUST-00645,PROD-0451,Chair,Accessories,3,1597.97,10,PayPal,Standard,Europe,UK,2025-03-14 21:29:17.415915,Delivered,3,4314.52
ORD-001347,CUST-00326,PROD-0007,Webcam,Computing,9,387.87,0,PayPal,Express,North America,China,2025-05-11 21:29:17.415921,Processing,5,3490.83
ORD-001348,CUST-00410,PROD-0314,Mouse,Electronics,1,1445.52,10,Bank Transfer,Express,Asia,UK,2025-12-01 21:29:17.415928,In Transit,4,1300.97
ORD-001349,CUST-00118,PROD-0305,Chair,Accessories,8,672.82,20,Credit Card,Express,South America,France,2025-12-12 21:29:17.415935,Delivered,4,4306.05
ORD-001350,CUST-00836,PROD-0103,Headphones,Furniture,1,1170.41,10,Cash,Standard,South America,China,2025-03-26 21:29:17.415942,Delivered,5,1053.37
ORD-001351,CUST-00787,PROD-0309,Chair,Computing,5,86.94,25,Credit Card,Express,Africa,Germany,2025-09-24 21:29:17.415949,Processing,5,326.02
ORD-001352,CUST-00724,PROD-0193,Chair,Furniture,8,995.54,20,Cash,Express,South America,France,2025-03-12 21:29:17.415956,In Transit,5,6371.46
ORD-001353,CUST-00225,PROD-0241,Webcam,Computing,6,305.89,0,Cash,Standard,Africa,France,2025-03-29 21:29:17.415963,Delivered,1,1835.34
ORD-001354,CUST-00532,PROD-0062,Mouse,Accessories,7,977.78,20,Credit Card,Express,Europe,France,2025-04-16 21:29:17.415970,Delivered,5,5475.57
ORD-001355,CUST-00113,PROD-0017,Chair,Computing,8,291.3,10,PayPal,Overnight,Europe,France,2025-03-06 21:29:17.415977,In Transit,5,2097.36
ORD-001356,CUST-00140,PROD-0171,Webcam,Electronics,6,879.81,20,PayPal,Overnight,Asia,Japan,2025-03-16 21:29:17.415984,In Transit,4,4223.09
ORD-001357,CUST-00559,PROD-0025,Webcam,Furniture,6,230.14,25,Cash,Overnight,Europe,Japan,2025-12-02 21:29:17.415991,Delivered,4,1035.63
ORD-001358,CUST-00001,PROD-0251,Chair,Electronics,6,447.7,15,PayPal,Overnight,Africa,China,2025-03-16 21:29:17.415997,Delivered,2,2283.27
ORD-001359,CUST-00090,PROD-0253,Laptop,Furniture,5,1194.21,20,Bank Transfer,Standard,South America,USA,2025-12-01 21:29:17.416004,Delivered,2,4776.84
ORD-001360,CUST-00654,PROD-0387,Mouse,Furniture,8,1953.55,25,Bank Transfer,Express,Europe,France,2025-03-31 21:29:17.416011,Delivered,5,11721.3
ORD-001361,CUST-00320,PROD-0207,Tablet,Computing,2,903.88,20,Cash,Overnight,Europe,UK,2025-10-19 21:29:17.416018,Delivered,3,1446.21
ORD-001362,CUST-00550,PROD-0029,Chair,Accessories,7,1377.48,5,PayPal,Overnight,Africa,Germany,2025-05-29 21:29:17.416024,Delivered,5,9160.24
ORD-001363,CUST-00805,PROD-0117,Desk,Accessories,4,1083.46,15,Cash,Express,Europe,Japan,2025-10-23 21:29:17.416031,In Transit,5,3683.76
ORD-001364,CUST-00894,PROD-0491,Desk,Electronics,1,1001.73,0,Bank Transfer,Standard,South America,India,2025-06-24 21:29:17.416038,Delivered,4,1001.73
ORD-001365,CUST-00139,PROD-0416,Headphones,Computing,5,138.76,25,Bank Transfer,Overnight,South America,UK,2025-09-06 21:29:17.416045,Delivered,4,520.35
ORD-001366,CUST-00511,PROD-0282,Mouse,Accessories,3,297.15,20,Bank Transfer,Express,South America,Japan,2025-08-29 21:29:17.416052,Processing,4,713.16
ORD-001367,CUST-00868,PROD-0380,Webcam,Furniture,4,1767.28,15,Credit Card,Express,South America,India,2025-10-23 21:29:17.416058,Delivered,2,6008.75
ORD-001368,CUST-00845,PROD-0144,Smartphone,Furniture,7,826.23,0,Bank Transfer,Overnight,North America,China,2025-07-23 21:29:17.416066,In Transit,1,5783.61
ORD-001369,CUST-00259,PROD-0025,Keyboard,Computing,5,1232.52,15,PayPal,Overnight,South America,USA,2025-08-31 21:29:17.416073,In Transit,4,5238.21
ORD-001370,CUST-00673,PROD-0310,Monitor,Electronics,4,1061.18,25,Credit Card,Express,North America,Germany,2025-09-29 21:29:17.416080,Delivered,5,3183.54
ORD-001371,CUST-00902,PROD-0156,Smartphone,Computing,1,763.98,5,Bank Transfer,Express,South America,Japan,2025-08-16 21:29:17.416087,Delivered,5,725.78
ORD-001372,CUST-00690,PROD-0073,Mouse,Electronics,6,781.75,25,PayPal,Overnight,South America,India,2025-09-27 21:29:17.416093,Processing,5,3517.88
ORD-001373,CUST-00010,PROD-0120,Mouse,Computing,6,1115.38,25,Bank Transfer,Overnight,Africa,India,2025-06-06 21:29:17.416100,Delivered,5,5019.21
ORD-001374,CUST-00261,PROD-0312,Chair,Furniture,7,290.87,0,PayPal,Overnight,South America,Germany,2025-01-31 21:29:17.416107,Delivered,5,2036.09
ORD-001375,CUST-00919,PROD-0321,Chair,Computing,1,780.65,0,PayPal,Overnight,Europe,Germany,2025-03-01 21:29:17.416114,Processing,4,780.65
ORD-001376,CUST-00650,PROD-0093,Smartphone,Accessories,4,899.48,20,Bank Transfer,Standard,South America,China,2025-02-15 21:29:17.416121,Delivered,3,2878.34
ORD-001377,CUST-00172,PROD-0086,Webcam,Accessories,9,1970.4,10,Bank Transfer,Express,Asia,UK,2025-05-12 21:29:17.416128,Delivered,5,15960.24
ORD-001378,CUST-00898,PROD-0336,Headphones,Computing,6,709.39,25,Credit Card,Overnight,Africa,India,2025-12-08 21:29:17.416135,Delivered,5,3192.26
ORD-001379,CUST-00013,PROD-0425,Chair,Electronics,2,1292.71,0,Bank Transfer,Express,Africa,Japan,2025-04-21 21:29:17.416141,Delivered,1,2585.42
ORD-001380,CUST-00168,PROD-0499,Monitor,Electronics,4,283.46,25,PayPal,Overnight,South America,Germany,2025-11-01 21:29:17.416148,Delivered,4,850.38
ORD-001381,CUST-00642,PROD-0364,Monitor,Furniture,6,140.31,25,Cash,Standard,Asia,China,2025-09-21 21:29:17.416155,Delivered,4,631.4
ORD-001382,CUST-00596,PROD-0435,Headphones,Furniture,4,1744.37,0,Credit Card,Express,South America,India,2025-10-25 21:29:17.416162,Delivered,2,6977.48
ORD-001383,CUST-00321,PROD-0118,Laptop,Electronics,7,1464.16,5,PayPal,Standard,Europe,France,2025-07-05 21:29:17.416169,Delivered,3,9736.66
ORD-001384,CUST-00319,PROD-0233,Laptop,Computing,3,641.82,5,PayPal,Express,Africa,India,2025-06-14 21:29:17.416176,Processing,4,1829.19
ORD-001385,CUST-00613,PROD-0199,Mouse,Furniture,6,1014.11,25,Cash,Standard,Africa,Brazil,2025-12-30 21:29:17.416183,Delivered,5,4563.5
ORD-001386,CUST-00329,PROD-0206,Chair,Electronics,4,280.13,5,Bank Transfer,Overnight,Asia,Germany,2025-02-12 21:29:17.416190,Delivered,5,1064.49
ORD-001387,CUST-00785,PROD-0413,Desk,Electronics,3,1417.25,25,PayPal,Overnight,North America,Germany,2025-10-22 21:29:17.416197,Delivered,5,3188.81
ORD-001388,CUST-00777,PROD-0339,Smartphone,Computing,3,149.96,20,Cash,Standard,Asia,Japan,2025-04-23 21:29:17.416204,Processing,3,359.9
ORD-001389,CUST-00971,PROD-0147,Tablet,Accessories,2,1516.5,0,Cash,Overnight,Europe,Brazil,2025-03-22 21:29:17.416211,Delivered,1,3033.0
ORD-001390,CUST-00911,PROD-0450,Headphones,Electronics,3,1098.2,25,Bank Transfer,Standard,Asia,France,2025-08-13 21:29:17.416217,Delivered,3,2470.95
ORD-001391,CUST-00920,PROD-0425,Mouse,Furniture,1,564.91,5,Cash,Standard,North America,Germany,2025-03-15 21:29:17.416224,Processing,5,536.66
ORD-001392,CUST-00550,PROD-0429,Desk,Computing,3,1726.52,5,Cash,Express,Europe,Japan,2025-05-06 21:29:17.416231,In Transit,3,4920.58
ORD-001393,CUST-00419,PROD-0271,Chair,Computing,9,1972.28,15,Cash,Standard,Europe,Japan,2025-04-16 21:29:17.416238,Delivered,4,15087.94
ORD-001394,CUST-00606,PROD-0387,Desk,Computing,4,516.15,15,Cash,Express,North America,India,2025-01-18 21:29:17.416245,In Transit,3,1754.91
ORD-001395,CUST-00095,PROD-0139,Desk,Accessories,3,1614.43,5,Cash,Standard,South America,China,2025-03-07 21:29:17.416252,Processing,1,4601.13
ORD-001396,CUST-00817,PROD-0181,Headphones,Accessories,8,1502.83,20,Cash,Express,Asia,Brazil,2025-02-06 21:29:17.416259,In Transit,2,9618.11
ORD-001397,CUST-00581,PROD-0430,Mouse,Furniture,1,1496.91,10,PayPal,Express,Europe,Germany,2025-09-04 21:29:17.416266,Delivered,5,1347.22
ORD-001398,CUST-00318,PROD-0030,Webcam,Furniture,5,1914.9,25,Credit Card,Overnight,Asia,USA,2025-06-29 21:29:17.416273,Delivered,3,7180.88
ORD-001399,CUST-00956,PROD-0057,Monitor,Computing,1,978.37,15,Bank Transfer,Express,North America,USA,2025-02-23 21:29:17.416279,Delivered,3,831.61
ORD-001400,CUST-00236,PROD-0232,Smartphone,Furniture,7,1351.59,25,Credit Card,Express,Africa,UK,2025-01-28 21:29:17.416286,Delivered,4,7095.85
ORD-001401,CUST-00946,PROD-0146,Mouse,Electronics,5,1649.52,15,Bank Transfer,Standard,North America,USA,2025-10-23 21:29:17.416294,Delivered,5,7010.46
ORD-001402,CUST-00334,PROD-0435,Tablet,Accessories,2,964.28,0,Credit Card,Express,Asia,USA,2025-03-14 21:29:17.416307,Delivered,4,1928.56
ORD-001403,CUST-00885,PROD-0384,Desk,Computing,1,968.05,0,Bank Transfer,Overnight,Europe,Japan,2025-09-10 21:29:17.416314,Delivered,5,968.05
ORD-001404,CUST-00376,PROD-0048,Webcam,Computing,7,644.12,5,Cash,Standard,Asia,Japan,2025-06-14 21:29:17.416321,Delivered,4,4283.4
ORD-001405,CUST-00459,PROD-0194,Headphones,Electronics,1,1563.84,0,Credit Card,Express,Africa,China,2025-02-25 21:29:17.416328,Delivered,3,1563.84
ORD-001406,CUST-00137,PROD-0224,Keyboard,Electronics,3,1375.53,0,Credit Card,Standard,Europe,Brazil,2025-06-13 21:29:17.416337,Delivered,4,4126.59
ORD-001407,CUST-00930,PROD-0136,Smartphone,Electronics,6,907.77,10,Bank Transfer,Standard,Africa,Germany,2025-05-21 21:29:17.416344,Delivered,4,4901.96
ORD-001408,CUST-00588,PROD-0022,Smartphone,Electronics,6,844.48,20,Bank Transfer,Standard,South America,Brazil,2025-10-18 21:29:17.416351,Delivered,5,4053.5
ORD-001409,CUST-00995,PROD-0006,Monitor,Computing,7,154.45,5,PayPal,Standard,North America,Brazil,2025-09-23 21:29:17.416357,Processing,5,1027.09
ORD-001410,CUST-00547,PROD-0204,Keyboard,Accessories,1,22.94,10,Cash,Standard,South America,Germany,2025-10-01 21:29:17.416364,In Transit,5,20.65
ORD-001411,CUST-00513,PROD-0239,Chair,Accessories,7,1062.5,5,Cash,Express,Asia,India,2025-11-12 21:29:17.416370,Delivered,4,7065.62
ORD-001412,CUST-00296,PROD-0185,Keyboard,Electronics,2,840.81,20,PayPal,Standard,South America,India,2025-05-20 21:29:17.416377,Delivered,3,1345.3
ORD-001413,CUST-00320,PROD-0360,Desk,Furniture,6,1594.11,5,Bank Transfer,Standard,North America,Japan,2025-12-19 21:29:17.416384,Delivered,5,9086.43
ORD-001414,CUST-00918,PROD-0292,Desk,Computing,8,1089.88,25,Cash,Overnight,Europe,India,2025-09-08 21:29:17.416391,Delivered,4,6539.28
ORD-001415,CUST-00572,PROD-0335,Desk,Accessories,5,1874.05,25,Bank Transfer,Overnight,Africa,Germany,2026-01-13 21:29:17.416398,Delivered,5,7027.69
ORD-001416,CUST-00832,PROD-0220,Desk,Electronics,3,400.32,25,Cash,Standard,Europe,Japan,2025-10-12 21:29:17.416405,Delivered,5,900.72
ORD-001417,CUST-00349,PROD-0116,Mouse,Furniture,8,1980.4,0,Credit Card,Express,South America,Brazil,2026-01-02 21:29:17.416412,Delivered,4,15843.2
ORD-001418,CUST-00840,PROD-0313,Smartphone,Furniture,8,602.86,20,Credit Card,Overnight,Asia,Brazil,2025-08-01 21:29:17.416419,Delivered,4,3858.3
ORD-001419,CUST-00779,PROD-0049,Keyboard,Electronics,4,1288.42,10,Cash,Overnight,South America,USA,2025-03-22 21:29:17.416426,Delivered,5,4638.31
ORD-001420,CUST-00873,PROD-0173,Smartphone,Computing,8,1008.69,10,Cash,Standard,North America,Germany,2025-04-17 21:29:17.416433,In Transit,3,7262.57
ORD-001421,CUST-00229,PROD-0082,Tablet,Accessories,5,725.56,15,Cash,Express,North America,India,2025-11-08 21:29:17.416440,Processing,4,3083.63
ORD-001422,CUST-00270,PROD-0322,Keyboard,Furniture,5,287.23,10,PayPal,Express,Asia,USA,2025-07-31 21:29:17.416447,Delivered,4,1292.54
ORD-001423,CUST-00828,PROD-0333,Mouse,Accessories,3,278.32,25,Cash,Overnight,Europe,UK,2025-05-05 21:29:17.416454,In Transit,3,626.22
ORD-001424,CUST-00798,PROD-0045,Tablet,Accessories,7,1425.9,25,PayPal,Overnight,North America,China,2025-01-24 21:29:17.416461,Cancelled,5,7485.98
ORD-001425,CUST-00291,PROD-0335,Smartphone,Furniture,9,761.51,15,PayPal,Overnight,North America,China,2025-05-06 21:29:17.416468,In Transit,4,5825.55
ORD-001426,CUST-00725,PROD-0020,Tablet,Electronics,9,1922.98,0,Credit Card,Overnight,Asia,Brazil,2025-05-13 21:29:17.416475,In Transit,5,17306.82
ORD-001427,CUST-00165,PROD-0448,Monitor,Furniture,1,658.04,10,Cash,Overnight,Europe,Brazil,2025-11-16 21:29:17.416481,Processing,5,592.24
ORD-001428,CUST-00005,PROD-0221,Tablet,Furniture,1,1967.21,20,Credit Card,Standard,South America,Germany,2025-03-26 21:29:17.416488,Delivered,3,1573.77
ORD-001429,CUST-00851,PROD-0123,Keyboard,Computing,5,418.79,15,Credit Card,Standard,Africa,Brazil,2025-08-23 21:29:17.416495,Delivered,5,1779.86
ORD-001430,CUST-00379,PROD-0234,Desk,Accessories,1,214.6,10,PayPal,Standard,Asia,Japan,2025-06-19 21:29:17.416502,Cancelled,4,193.14
ORD-001431,CUST-00078,PROD-0221,Desk,Electronics,4,632.01,0,Bank Transfer,Overnight,Europe,China,2025-06-02 21:29:17.416509,Delivered,5,2528.04
ORD-001432,CUST-00410,PROD-0323,Chair,Accessories,1,1772.31,20,PayPal,Standard,Africa,India,2025-04-05 21:29:17.416516,In Transit,5,1417.85
ORD-001433,CUST-00574,PROD-0339,Smartphone,Furniture,2,1048.49,20,Credit Card,Overnight,Asia,Japan,2025-10-15 21:29:17.416523,In Transit,4,1677.58
ORD-001434,CUST-00132,PROD-0003,Monitor,Electronics,2,279.94,0,PayPal,Express,South America,China,2025-09-25 21:29:17.416530,Delivered,5,559.88
ORD-001435,CUST-00601,PROD-0182,Keyboard,Electronics,4,412.97,10,PayPal,Express,South America,UK,2025-05-19 21:29:17.416537,Delivered,4,1486.69
ORD-001436,CUST-00749,PROD-0206,Keyboard,Electronics,8,629.41,5,PayPal,Standard,Europe,Japan,2025-01-29 21:29:17.416544,Delivered,5,4783.52
ORD-001437,CUST-00042,PROD-0320,Headphones,Electronics,2,1184.43,10,Cash,Express,Europe,USA,2025-02-15 21:29:17.416551,Delivered,5,2131.97
ORD-001438,CUST-00089,PROD-0040,Laptop,Computing,9,671.43,15,PayPal,Express,South America,Japan,2025-10-26 21:29:17.416560,Delivered,5,5136.44
ORD-001439,CUST-00402,PROD-0059,Smartphone,Electronics,9,1496.64,15,Credit Card,Express,South America,India,2025-06-24 21:29:17.416567,Delivered,4,11449.3
ORD-001440,CUST-00296,PROD-0439,Keyboard,Furniture,2,1236.42,10,PayPal,Standard,Asia,UK,2025-05-21 21:29:17.416575,Delivered,5,2225.56
ORD-001441,CUST-00840,PROD-0062,Webcam,Computing,1,1748.91,25,Cash,Express,Europe,France,2025-02-20 21:29:17.416583,Delivered,5,1311.68
ORD-001442,CUST-00295,PROD-0132,Keyboard,Furniture,9,1006.91,15,Credit Card,Standard,Africa,India,2025-03-26 21:29:17.416592,Delivered,4,7702.86
ORD-001443,CUST-00616,PROD-0060,Headphones,Furniture,2,669.04,5,PayPal,Overnight,South America,India,2025-07-14 21:29:17.416600,In Transit,4,1271.18
ORD-001444,CUST-00526,PROD-0372,Tablet,Accessories,8,1992.58,25,Credit Card,Overnight,Africa,France,2025-06-16 21:29:17.416609,Processing,4,11955.48
ORD-001445,CUST-00800,PROD-0331,Mouse,Electronics,3,717.71,5,Cash,Standard,Europe,India,2025-05-08 21:29:17.416618,Delivered,1,2045.47
ORD-001446,CUST-00691,PROD-0122,Mouse,Electronics,1,862.92,20,Bank Transfer,Standard,Europe,USA,2025-06-01 21:29:17.416627,Delivered,3,690.34
ORD-001447,CUST-00637,PROD-0479,Webcam,Furniture,1,1620.16,15,Cash,Express,North America,France,2025-07-31 21:29:17.416634,Cancelled,2,1377.14
ORD-001448,CUST-00422,PROD-0107,Webcam,Electronics,2,186.39,25,Cash,Overnight,South America,Brazil,2025-12-14 21:29:17.416641,Delivered,5,279.58
ORD-001449,CUST-00865,PROD-0096,Chair,Computing,7,779.12,10,Credit Card,Express,Europe,Japan,2025-02-12 21:29:17.416648,Delivered,5,4908.46
ORD-001450,CUST-00023,PROD-0347,Mouse,Accessories,6,180.56,25,Credit Card,Overnight,Europe,UK,2025-08-16 21:29:17.416654,Delivered,5,812.52
ORD-001451,CUST-00575,PROD-0414,Tablet,Electronics,2,287.22,20,Bank Transfer,Express,South America,China,2025-08-05 21:29:17.416661,Delivered,5,459.55
ORD-001452,CUST-00143,PROD-0235,Mouse,Electronics,4,19.24,5,Bank Transfer,Express,North America,USA,2025-10-10 21:29:17.416667,Delivered,3,73.11
ORD-001453,CUST-00993,PROD-0386,Laptop,Computing,2,28.99,20,Bank Transfer,Overnight,North America,France,2025-04-16 21:29:17.416674,Delivered,4,46.38
ORD-001454,CUST-00665,PROD-0062,Smartphone,Accessories,1,766.77,0,Cash,Express,North America,Japan,2025-01-16 21:29:17.416680,Delivered,5,766.77
ORD-001455,CUST-00145,PROD-0256,Mouse,Computing,3,1620.24,15,Cash,Overnight,North America,China,2025-12-21 21:29:17.416697,Delivered,5,4131.61
ORD-001456,CUST-00225,PROD-0049,Desk,Furniture,4,1178.14,10,Bank Transfer,Standard,Asia,China,2025-09-18 21:29:17.416703,Delivered,1,4241.3
ORD-001457,CUST-00503,PROD-0393,Chair,Furniture,5,1273.48,5,Bank Transfer,Express,South America,Japan,2025-10-19 21:29:17.416710,Delivered,4,6049.03
