device_id,sensor_type,location,floor,reading_value,unit,timestamp,battery_level,signal_strength,status
IOT-003,Temperature,Building A,10,61.74,Boolean,2026-01-02 16:29:17.582229,79,-42,Active
IOT-045,Temperature,Building C,8,39.75,Pascal,2026-01-03 09:29:17.582234,29,-88,Active
IOT-045,Temperature,Building C,8,52.93,Boolean,2026-01-03 12:29:17.582239,24,-90,Warning
IOT-051,Pressure,Building A,4,77.87,Pascal,2025-12-29 12:29:17.582243,17,-81,Active
IOT-042,Temperature,Building B,7,68.3,Boolean,2026-01-01 16:29:17.582248,46,-87,Warning
IOT-039,Temperature,Building C,10,55.95,Boolean,2025-12-29 23:29:17.582252,37,-54,Active
IOT-020,Temperature,Warehouse,8,38.15,Boolean,2026-01-05 16:29:17.582257,20,-78,Active
IOT-087,Temperature,Building B,10,71.78,Pascal,2026-01-06 01:29:17.582261,79,-63,Active
IOT-079,Pressure,Building A,5,68.35,Boolean,2026-01-07 12:29:17.582266,36,-60,Active
IOT-018,Pressure,Building C,9,53.95,Pascal,2025-12-18 19:29:17.582270,51,-74,Active
IOT-039,Pressure,Building A,9,35.27,Celsius,2025-12-16 13:29:17.582275,84,-38,Active
IOT-099,Humidity,Building A,3,29.86,Celsius,2025-12-15 10:29:17.582279,92,-56,Active
IOT-029,Humidity,Warehouse,3,43.85,Pascal,2026-01-04 18:29:17.582284,85,-74,Active
IOT-020,Pressure,Building A,8,92.24,Boolean,2025-12-25 17:29:17.582288,90,-87,Active
IOT-042,Humidity,Building C,7,79.08,Percent,2025-12-19 12:29:17.582293,17,-77,Active
IOT-079,Pressure,Building A,9,90.74,Percent,2026-01-06 16:29:17.582297,68,-54,Active
IOT-096,Temperature,Building B,2,86.62,Boolean,2026-01-05 04:29:17.582302,69,-58,Warning
IOT-012,Pressure,Building A,2,54.01,Percent,2026-01-07 14:29:17.582306,71,-79,Active
IOT-056,Pressure,Building C,7,60.09,Pascal,2025-12-30 08:29:17.582311,28,-89,Active
IOT-012,Humidity,Building C,8,29.41,Pascal,2025-12-18 20:29:17.582316,52,-85,Active
IOT-089,Pressure,Building C,3,76.27,Boolean,2026-01-08 04:29:17.582320,69,-46,Warning
IOT-053,Motion,Building B,1,50.87,Percent,2025-12-20 21:29:17.582325,60,-57,Active
IOT-098,Temperature,Building C,10,28.71,Celsius,2026-01-06 03:29:17.582329,93,-41,Active
IOT-008,Pressure,Building B,7,23.11,Boolean,2025-12-29 06:29:17.582334,73,-51,Active
IOT-058,Pressure,Building A,6,74.17,Celsius,2025-12-28 14:29:17.582339,75,-62,Active
IOT-024,Pressure,Building B,1,55.99,Boolean,2026-01-03 15:29:17.582343,79,-80,Active
IOT-061,Pressure,Building A,9,15.76,Celsius,2025-12-20 02:29:17.582348,57,-35,Active
IOT-001,Humidity,Building A,6,85.08,Percent,2025-12-22 16:29:17.582352,27,-81,Active
IOT-089,Humidity,Building A,5,67.65,Pascal,2025-12-26 13:29:17.582357,29,-55,Active
IOT-098,Motion,Building C,3,18.26,Percent,2025-12-26 18:29:17.582361,82,-72,Active
IOT-078,Humidity,Building B,9,40.9,Celsius,2026-01-01 06:29:17.582366,76,-89,Active
IOT-070,Motion,Warehouse,7,76.4,Celsius,2026-01-08 22:29:17.582370,49,-35,Active
IOT-045,Motion,Building C,4,20.02,Boolean,2026-01-10 06:29:17.582375,27,-89,Active
IOT-009,Pressure,Building C,1,77.58,Celsius,2025-12-28 00:29:17.582380,21,-78,Active
IOT-001,Motion,Building B,4,57.92,Pascal,2025-12-26 21:29:17.582384,92,-60,Active
IOT-073,Temperature,Warehouse,3,81.54,Pascal,2025-12-25 02:29:17.582389,35,-51,Active
IOT-024,Humidity,Building A,6,87.7,Percent,2025-12-18 04:29:17.582393,42,-90,Active
IOT-060,Motion,Warehouse,1,80.26,Pascal,2025-12-22 01:29:17.582398,15,-77,Active
IOT-082,Temperature,Building B,4,21.64,Pascal,2026-01-07 17:29:17.582402,67,-75,Active
IOT-048,Humidity,Building C,1,54.13,Boolean,2025-12-23 18:29:17.582407,66,-78,Active
IOT-039,Temperature,Warehouse,1,42.09,Boolean,2026-01-02 04:29:17.582411,18,-38,Active
IOT-018,Pressure,Building B,6,58.22,Celsius,2025-12-17 15:29:17.582416,19,-44,Active
IOT-092,Pressure,Building A,6,97.09,Percent,2025-12-24 19:29:17.582420,53,-44,Active
IOT-052,Humidity,Building C,9,25.57,Boolean,2025-12-21 15:29:17.582425,62,-66,Active
IOT-002,Motion,Building B,7,88.58,Boolean,2026-01-02 15:29:17.582429,36,-32,Active
IOT-036,Temperature,Building A,6,99.22,Boolean,2025-12-20 00:29:17.582434,90,-53,Active
IOT-048,Pressure,Building C,3,99.15,Celsius,2025-12-28 21:29:17.582438,61,-84,Active
IOT-088,Motion,Warehouse,3,82.72,Pascal,2025-12-26 18:29:17.582442,93,-61,Active
IOT-035,Pressure,Building C,5,54.57,Percent,2025-12-25 04:29:17.582447,73,-74,Active
IOT-070,Pressure,Building A,6,30.13,Pascal,2025-12-23 17:29:17.582452,63,-48,Active
IOT-081,Motion,Building B,6,66.7,Boolean,2025-12-28 12:29:17.582456,22,-67,Active
IOT-094,Humidity,Building A,8,66.88,Boolean,2026-01-08 16:29:17.582461,40,-53,Active
IOT-072,Motion,Building C,8,41.9,Boolean,2025-12-17 10:29:17.582465,90,-74,Active
IOT-042,Temperature,Building A,1,67.43,Boolean,2026-01-06 14:29:17.582469,58,-74,Active
IOT-074,Humidity,Building C,3,24.91,Pascal,2026-01-03 13:29:17.582474,84,-37,Active
IOT-080,Temperature,Building A,5,68.89,Boolean,2025-12-23 13:29:17.582478,36,-66,Active
IOT-038,Humidity,Building B,9,91.22,Percent,2025-12-31 02:29:17.582483,22,-49,Active
IOT-026,Pressure,Building A,4,55.13,Boolean,2025-12-29 00:29:17.582487,55,-82,Active
IOT-031,Motion,Building C,5,79.99,Percent,2026-01-12 22:29:17.582492,60,-88,Active
IOT-052,Temperature,Warehouse,1,69.03,Celsius,2025-12-15 14:29:17.582496,52,-46,Active
IOT-060,Humidity,Building B,7,15.26,Percent,2025-12-24 11:29:17.582501,88,-32,Error
IOT-008,Pressure,Warehouse,2,25.37,Celsius,2025-12-29 12:29:17.582505,95,-33,Active
IOT-061,Pressure,Building C,1,80.86,Celsius,2025-12-26 08:29:17.582510,98,-45,Warning
IOT-035,Motion,Building B,2,18.44,Percent,2025-12-26 16:29:17.582514,28,-59,Active
IOT-034,Motion,Building C,8,96.28,Celsius,2026-01-12 21:29:17.582519,38,-88,Warning
IOT-010,Temperature,Warehouse,1,91.0,Pascal,2025-12-19 07:29:17.582523,96,-90,Active
IOT-040,Humidity,Warehouse,1,45.8,Percent,2026-01-13 21:29:17.582528,92,-51,Active
IOT-052,Pressure,Building C,1,41.38,Pascal,2025-12-19 15:29:17.582533,76,-83,Active
IOT-012,Temperature,Building C,2,67.1,Pascal,2026-01-11 12:29:17.582537,28,-61,Active
IOT-027,Temperature,Building B,1,67.0,Celsius,2025-12-20 18:29:17.582542,22,-56,Active
IOT-019,Pressure,Building C,2,22.57,Pascal,2025-12-27 10:29:17.582550,97,-64,Active
IOT-057,Humidity,Warehouse,7,33.31,Boolean,2025-12-15 03:29:17.582555,47,-36,Active
IOT-090,Temperature,Building A,1,69.1,Celsius,2025-12-24 00:29:17.582559,44,-35,Active
IOT-054,Motion,Warehouse,10,83.07,Pascal,2026-01-02 11:29:17.582564,42,-78,Active
IOT-015,Pressure,Building C,2,31.32,Celsius,2026-01-05 13:29:17.582569,54,-85,Active
IOT-095,Pressure,Warehouse,3,74.66,Pascal,2026-01-06 20:29:17.582573,66,-59,Warning
IOT-037,Pressure,Building C,2,88.99,Celsius,2026-01-01 13:29:17.582578,58,-88,Active
IOT-061,Humidity,Building B,3,25.01,Celsius,2026-01-13 02:29:17.582582,75,-87,Active
IOT-018,Humidity,Building C,7,52.32,Boolean,2025-12-25 21:29:17.582587,92,-63,Active
IOT-093,Temperature,Building C,2,87.3,Percent,2025-12-24 09:29:17.582591,48,-46,Warning
IOT-044,Temperature,Building C,3,46.5,Celsius,2025-12-26 13:29:17.582596,56,-47,Active
IOT-091,Pressure,Building C,6,37.9,Boolean,2026-01-04 10:29:17.582600,42,-68,Active
IOT-084,Temperature,Building C,4,78.38,Celsius,2025-12-21 20:29:17.582605,59,-78,Error
IOT-021,Pressure,Warehouse,1,49.07,Boolean,2025-12-20 18:29:17.582609,75,-68,Active
IOT-029,Motion,Warehouse,8,75.04,Percent,2025-12-23 03:29:17.582614,42,-88,Active
IOT-015,Temperature,Building A,7,25.74,Percent,2025-12-21 20:29:17.582618,58,-53,Active
IOT-086,Humidity,Building A,8,62.05,Boolean,2025-12-24 09:29:17.582623,80,-38,Active
IOT-087,Humidity,Building B,9,47.25,Boolean,2025-12-29 06:29:17.582628,19,-67,Active
IOT-068,Pressure,Building B,9,99.77,Celsius,2026-01-03 01:29:17.582632,37,-79,Active
IOT-088,Motion,Building A,3,65.27,Celsius,2025-12-24 11:29:17.582637,98,-82,Active
IOT-064,Temperature,Warehouse,9,72.98,Boolean,2026-01-04 08:29:17.582641,53,-90,Error
IOT-014,Temperature,Building B,6,26.14,Pascal,2025-12-17 10:29:17.582646,22,-71,Active
IOT-037,Motion,Building A,10,99.32,Pascal,2026-01-06 04:29:17.582650,38,-35,Active
IOT-054,Motion,Warehouse,10,19.37,Boolean,2026-01-04 09:29:17.582655,49,-74,Active
IOT-059,Temperature,Building A,2,21.02,Percent,2025-12-29 19:29:17.582659,18,-59,Active
IOT-059,Pressure,Building B,1,21.44,Celsius,2025-12-31 03:29:17.582663,38,-86,Active
IOT-085,Temperature,Building B,4,89.0,Boolean,2025-12-17 17:29:17.582668,13,-71,Warning
IOT-055,Motion,Building C,9,76.93,Pascal,2026-01-11 06:29:17.582673,90,-65,Active
IOT-043,Humidity,Building A,2,97.71,Pascal,2025-12-29 00:29:17.582681,90,-48,Active
IOT-052,Temperature,Building A,1,20.66,Celsius,2025-12-19 04:29:17.582689,28,-41,Active
IOT-039,Motion,Building A,2,73.79,Percent,2025-12-28 20:29:17.582697,57,-35,Active
IOT-077,Humidity,Building B,7,60.33,Percent,2025-12-26 20:29:17.582704,76,-52,Active
IOT-019,Temperature,Warehouse,5,69.33,Boolean,2026-01-03 16:29:17.582710,51,-38,Active
IOT-056,Pressure,Building A,5,58.6,Boolean,2026-01-02 21:29:17.582718,91,-63,Active
IOT-090,Pressure,Warehouse,10,72.4,Pascal,2025-12-27 01:29:17.582728,94,-84,Active
IOT-036,Temperature,Building A,4,92.1,Boolean,2025-12-31 07:29:17.582737,67,-83,Active
IOT-052,Temperature,Building B,1,64.94,Percent,2026-01-08 22:29:17.582746,97,-68,Active
IOT-044,Humidity,Warehouse,8,91.2,Pascal,2025-12-23 15:29:17.582785,68,-84,Active
IOT-046,Pressure,Building A,1,81.48,Pascal,2025-12-23 10:29:17.582798,25,-48,Active
IOT-097,Motion,Warehouse,10,88.52,Percent,2026-01-06 01:29:17.582807,69,-67,Active
IOT-040,Temperature,Building A,3,71.04,Celsius,2026-01-03 22:29:17.582819,76,-43,Active
IOT-080,Pressure,Building C,2,59.08,Boolean,2025-12-31 12:29:17.582827,26,-68,Active
IOT-053,Pressure,Building C,2,20.91,Boolean,2026-01-10 07:29:17.582836,73,-73,Active
IOT-057,Temperature,Building C,9,85.97,Pascal,2025-12-29 13:29:17.582846,42,-67,Active
IOT-019,Temperature,Building A,9,35.57,Pascal,2025-12-31 09:29:17.582853,80,-78,Active
IOT-078,Motion,Warehouse,5,18.12,Boolean,2025-12-27 14:29:17.582860,31,-83,Active
IOT-044,Temperature,Building C,2,59.12,Celsius,2026-01-02 11:29:17.582868,16,-46,Warning
IOT-094,Motion,Building B,10,68.76,Boolean,2026-01-01 23:29:17.582879,14,-68,Active
IOT-095,Temperature,Warehouse,7,71.26,Pascal,2026-01-13 18:29:17.582891,22,-50,Active
IOT-020,Humidity,Building C,8,71.93,Celsius,2026-01-12 14:29:17.582900,19,-51,Active
IOT-044,Temperature,Building B,9,70.57,Celsius,2025-12-30 05:29:17.582907,23,-44,Active
IOT-043,Humidity,Building B,4,83.7,Celsius,2026-01-13 16:29:17.582912,80,-72,Warning
IOT-007,Temperature,Building B,1,80.4,Percent,2025-12-30 04:29:17.582917,40,-72,Warning
IOT-042,Pressure,Building A,7,84.09,Pascal,2026-01-11 19:29:17.582921,13,-81,Active
IOT-062,Temperature,Building B,7,54.12,Pascal,2025-12-22 23:29:17.582925,57,-56,Warning
IOT-002,Humidity,Warehouse,1,20.34,Pascal,2025-12-22 10:29:17.582930,72,-81,Active
IOT-086,Temperature,Warehouse,4,69.36,Celsius,2026-01-10 14:29:17.582935,13,-47,Active
IOT-077,Temperature,Building A,4,32.87,Percent,2026-01-13 01:29:17.582939,87,-83,Active
IOT-046,Pressure,Building B,1,88.06,Pascal,2025-12-20 00:29:17.582944,88,-47,Active
IOT-038,Pressure,Warehouse,7,76.34,Pascal,2026-01-09 21:29:17.582948,66,-79,Active
IOT-095,Humidity,Building A,3,80.1,Pascal,2025-12-18 17:29:17.582953,44,-33,Active
IOT-001,Temperature,Building B,1,39.35,Boolean,2025-12-27 21:29:17.582957,23,-67,Active
IOT-047,Temperature,Warehouse,7,68.81,Boolean,2025-12-16 14:29:17.582962,86,-84,Active
IOT-013,Pressure,Building B,3,59.89,Percent,2026-01-07 19:29:17.582966,33,-69,Active
IOT-060,Humidity,Building A,3,37.82,Boolean,2025-12-28 02:29:17.582971,32,-45,Warning
IOT-081,Temperature,Building C,3,84.04,Celsius,2026-01-10 00:29:17.582975,62,-89,Active
IOT-064,Humidity,Warehouse,4,61.75,Percent,2025-12-27 04:29:17.582980,89,-55,Active
IOT-068,Humidity,Building B,5,31.22,Percent,2025-12-29 15:29:17.582984,36,-71,Warning
IOT-055,Humidity,Building B,1,40.95,Boolean,2025-12-19 10:29:17.582989,94,-43,Active
IOT-031,Pressure,Building C,3,34.3,Celsius,2025-12-29 05:29:17.582993,17,-76,Active
IOT-097,Motion,Building B,1,41.55,Boolean,2025-12-28 02:29:17.582998,42,-72,Active
IOT-014,Pressure,Building A,3,30.99,Percent,2025-12-27 05:29:17.583002,26,-80,Active
IOT-085,Temperature,Building A,3,46.55,Celsius,2025-12-29 10:29:17.583006,67,-89,Active
IOT-086,Humidity,Building B,4,73.99,Percent,2025-12-21 17:29:17.583011,71,-50,Active
IOT-005,Humidity,Building B,10,96.54,Boolean,2025-12-27 09:29:17.583015,87,-85,Error
IOT-054,Humidity,Warehouse,1,32.9,Percent,2026-01-07 11:29:17.583020,39,-43,Active
IOT-053,Temperature,Building A,5,40.49,Boolean,2026-01-05 00:29:17.583024,55,-50,Warning
IOT-037,Temperature,Warehouse,4,15.18,Percent,2025-12-23 06:29:17.583029,26,-40,Active
IOT-096,Humidity,Building C,5,34.15,Pascal,2025-12-20 21:29:17.583034,76,-35,Active
IOT-057,Humidity,Warehouse,6,50.57,Celsius,2025-12-27 14:29:17.583038,66,-70,Active
IOT-003,Humidity,Building B,3,54.25,Celsius,2026-01-01 08:29:17.583043,15,-90,Warning
IOT-077,Temperature,Warehouse,3,37.64,Pascal,2025-12-20 20:29:17.583047,65,-49,Active
IOT-011,Humidity,Warehouse,5,27.78,Percent,2025-12-22 02:29:17.583052,98,-76,Active
IOT-042,Humidity,Warehouse,5,62.86,Boolean,2025-12-27 00:29:17.583056,79,-38,Active
IOT-055,Pressure,Building A,9,49.78,Pascal,2025-12-28 00:29:17.583061,59,-41,Active
IOT-038,Humidity,Warehouse,7,51.23,Pascal,2025-12-28 06:29:17.583065,76,-72,Error
IOT-024,Pressure,Building C,6,91.07,Percent,2025-12-29 01:29:17.583069,44,-53,Active
IOT-009,Humidity,Warehouse,2,62.72,Percent,2026-01-09 06:29:17.583074,28,-49,Active
IOT-013,Pressure,Warehouse,9,48.01,Celsius,2026-01-12 18:29:17.583078,84,-74,Active
IOT-086,Pressure,Warehouse,10,36.57,Pascal,2026-01-09 01:29:17.583083,24,-31,Warning
IOT-018,Temperature,Building B,3,51.43,Percent,2025-12-26 22:29:17.583087,46,-59,Active
IOT-010,Humidity,Building B,7,88.26,Celsius,2025-12-16 18:29:17.583092,40,-73,Active
IOT-012,Humidity,Building C,8,97.03,Boolean,2025-12-18 14:29:17.583096,64,-42,Active
IOT-094,Humidity,Building B,9,47.06,Percent,2025-12-25 14:29:17.583101,95,-31,Warning
IOT-047,Pressure,Building B,5,32.76,Celsius,2026-01-04 21:29:17.583105,80,-65,Active
IOT-083,Temperature,Building A,6,92.73,Celsius,2026-01-05 10:29:17.583110,10,-54,Active
IOT-083,Motion,Building C,6,27.28,Celsius,2025-12-14 22:29:17.583115,63,-81,Warning
IOT-010,Pressure,Building B,5,40.28,Percent,2026-01-03 12:29:17.583119,94,-57,Active
IOT-001,Motion,Building A,7,32.35,Boolean,2026-01-06 04:29:17.583123,43,-73,Active
IOT-057,Pressure,Building B,1,63.1,Percent,2025-12-19 13:29:17.583128,81,-33,Active
IOT-071,Pressure,Building A,5,49.73,Celsius,2026-01-11 22:29:17.583132,36,-38,Active
IOT-011,Humidity,Building B,10,39.41,Pascal,2025-12-21 21:29:17.583137,52,-33,Active
IOT-053,Pressure,Building B,6,80.27,Pascal,2026-01-01 03:29:17.583141,96,-36,Active
IOT-004,Pressure,Building B,3,71.45,Pascal,2025-12-16 18:29:17.583146,25,-71,Active
IOT-061,Temperature,Building B,2,99.62,Celsius,2025-12-24 18:29:17.583150,87,-31,Active
IOT-085,Humidity,Warehouse,4,41.52,Pascal,2026-01-01 05:29:17.583155,34,-39,Active
IOT-086,Temperature,Building B,3,86.85,Boolean,2026-01-11 12:29:17.583159,78,-49,Active
IOT-010,Motion,Building C,6,40.71,Percent,2025-12-17 14:29:17.583164,12,-42,Error
IOT-087,Humidity,Warehouse,6,15.77,Pascal,2025-12-18 18:29:17.583168,77,-74,Active
IOT-005,Temperature,Building C,4,27.83,Celsius,2026-01-08 23:29:17.583173,84,-73,Error
IOT-061,Humidity,Warehouse,4,58.22,Boolean,2026-01-04 22:29:17.583177,81,-71,Active
IOT-076,Humidity,Warehouse,10,83.85,Celsius,2025-12-22 15:29:17.583182,68,-88,Active
IOT-030,Motion,Building C,10,19.88,Pascal,2026-01-05 18:29:17.583186,70,-35,Warning
IOT-057,Pressure,Building A,10,85.72,Boolean,2025-12-20 00:29:17.583190,95,-58,Active
IOT-033,Motion,Building C,2,75.87,Celsius,2025-12-22 11:29:17.583195,24,-63,Error
IOT-037,Temperature,Building B,7,17.93,Percent,2026-01-07 08:29:17.583200,70,-69,Warning
IOT-082,Humidity,Building B,9,24.04,Boolean,2025-12-29 08:29:17.583204,21,-37,Warning
IOT-068,Pressure,Building C,9,21.43,Celsius,2025-12-20 22:29:17.583208,72,-51,Active
IOT-091,Temperature,Building A,10,72.71,Percent,2026-01-07 16:29:17.583213,33,-38,Active
IOT-023,Motion,Warehouse,2,62.69,Pascal,2025-12-15 08:29:17.583217,80,-31,Active
IOT-070,Humidity,Warehouse,9,45.5,Boolean,2026-01-02 08:29:17.583222,33,-74,Active
IOT-007,Motion,Building B,5,22.51,Percent,2026-01-11 07:29:17.583226,87,-68,Active
IOT-019,Humidity,Building A,6,48.4,Boolean,2025-12-27 22:29:17.583231,71,-56,Active
IOT-015,Humidity,Warehouse,1,72.98,Percent,2026-01-06 12:29:17.583235,22,-56,Active
IOT-086,Pressure,Warehouse,7,22.94,Percent,2026-01-04 13:29:17.583240,19,-59,Active
IOT-032,Motion,Building B,8,87.81,Boolean,2025-12-27 16:29:17.583244,74,-66,Active
IOT-079,Temperature,Building A,5,20.35,Pascal,2026-01-10 08:29:17.583249,14,-73,Warning
IOT-059,Humidity,Warehouse,6,66.7,Percent,2025-12-28 15:29:17.583253,56,-42,Active
IOT-070,Humidity,Building A,4,31.08,Percent,2025-12-26 12:29:17.583258,17,-78,Active
IOT-070,Temperature,Building A,3,22.79,Boolean,2025-12-25 21:29:17.583262,60,-39,Active
IOT-006,Temperature,Building B,3,45.17,Percent,2026-01-07 06:29:17.583267,87,-34,Active
IOT-076,Temperature,Warehouse,2,71.69,Celsius,2026-01-05 05:29:17.583271,46,-44,Active
IOT-066,Temperature,Building B,10,25.29,Boolean,2025-12-17 08:29:17.583275,90,-73,Active
IOT-089,Motion,Building C,6,55.43,Boolean,2025-12-27 20:29:17.583280,52,-48,Active
IOT-004,Humidity,Warehouse,9,49.52,Percent,2026-01-12 09:29:17.583284,95,-81,Active
IOT-070,Pressure,Building A,3,51.33,Percent,2026-01-07 02:29:17.583289,66,-60,Active
IOT-057,Temperature,Building A,1,95.19,Pascal,2025-12-16 08:29:17.583293,53,-50,Warning
IOT-061,Pressure,Warehouse,10,44.67,Boolean,2025-12-17 20:29:17.583298,74,-72,Active
IOT-056,Pressure,Building B,1,99.29,Celsius,2025-12-25 07:29:17.583302,58,-83,Active
IOT-014,Pressure,Building A,4,60.76,Boolean,2025-12-28 17:29:17.583307,48,-43,Active
IOT-083,Motion,Warehouse,1,86.61,Percent,2025-12-23 14:29:17.583311,85,-83,Active
IOT-007,Temperature,Building A,10,44.65,Pascal,2025-12-15 03:29:17.583316,39,-31,Warning
IOT-054,Pressure,Building B,2,22.21,Celsius,2025-12-21 01:29:17.583320,89,-74,Active
IOT-082,Pressure,Warehouse,4,22.17,Percent,2026-01-08 02:29:17.583325,75,-85,Warning
IOT-058,Humidity,Building B,4,63.8,Boolean,2026-01-13 02:29:17.583329,60,-35,Active
IOT-061,Temperature,Building B,8,94.04,Percent,2025-12-17 04:29:17.583334,88,-76,Active
IOT-072,Motion,Warehouse,4,21.05,Boolean,2026-01-02 18:29:17.583338,55,-56,Active
IOT-028,Temperature,Building B,3,73.57,Boolean,2026-01-09 12:29:17.583342,17,-34,Active
IOT-085,Temperature,Building B,4,62.88,Percent,2025-12-25 05:29:17.583347,15,-39,Active
IOT-055,Temperature,Building B,5,70.44,Celsius,2025-12-17 22:29:17.583351,68,-90,Active
IOT-099,Temperature,Building A,5,33.32,Celsius,2025-12-29 10:29:17.583356,14,-54,Active
IOT-074,Humidity,Building B,4,20.99,Boolean,2026-01-02 10:29:17.583360,87,-41,Active
IOT-053,Pressure,Building C,10,21.35,Pascal,2025-12-25 05:29:17.583365,77,-66,Active
IOT-092,Humidity,Building A,2,35.97,Percent,2026-01-03 22:29:17.583369,12,-85,Active
IOT-083,Motion,Building C,3,33.16,Percent,2025-12-21 15:29:17.583374,41,-68,Active
IOT-044,Pressure,Building B,10,25.74,Celsius,2025-12-30 08:29:17.583378,97,-36,Warning
IOT-099,Temperature,Building B,10,37.5,Percent,2025-12-15 02:29:17.583383,71,-45,Active
IOT-028,Humidity,Building A,3,60.39,Percent,2026-01-13 14:29:17.583387,97,-69,Active
IOT-046,Temperature,Building B,5,95.71,Celsius,2025-12-25 07:29:17.583392,39,-46,Active
IOT-049,Temperature,Building A,2,93.39,Boolean,2026-01-10 13:29:17.583396,58,-53,Active
IOT-067,Motion,Warehouse,2,38.1,Pascal,2025-12-18 02:29:17.583401,21,-58,Active
IOT-027,Pressure,Building A,10,20.63,Boolean,2025-12-15 13:29:17.583405,98,-67,Active
IOT-081,Motion,Building B,2,99.63,Percent,2026-01-01 17:29:17.583410,59,-61,Active
IOT-079,Motion,Building A,6,55.49,Pascal,2026-01-06 10:29:17.583414,91,-40,Active
IOT-039,Pressure,Building A,8,98.16,Boolean,2026-01-02 22:29:17.583419,27,-44,Error
IOT-086,Motion,Building A,10,60.7,Pascal,2025-12-27 13:29:17.583423,56,-48,Active
IOT-084,Pressure,Building B,6,90.34,Celsius,2025-12-19 09:29:17.583428,72,-65,Active
IOT-027,Motion,Building A,4,53.01,Boolean,2026-01-08 15:29:17.583432,53,-40,Active
IOT-035,Humidity,Building C,8,67.87,Celsius,2026-01-08 20:29:17.583437,30,-47,Active
IOT-047,Pressure,Warehouse,4,60.54,Boolean,2025-12-27 11:29:17.583441,57,-90,Active
IOT-052,Temperature,Warehouse,9,33.69,Celsius,2026-01-07 13:29:17.583446,75,-75,Active
IOT-069,Motion,Warehouse,8,79.92,Boolean,2026-01-05 23:29:17.583450,41,-44,Active
IOT-066,Motion,Building A,4,19.66,Boolean,2026-01-01 14:29:17.583454,54,-72,Active
IOT-041,Pressure,Building A,7,45.8,Celsius,2025-12-17 02:29:17.583459,60,-55,Active
IOT-050,Motion,Warehouse,10,88.94,Boolean,2026-01-11 17:29:17.583463,62,-63,Active
IOT-045,Motion,Warehouse,9,57.73,Celsius,2026-01-01 03:29:17.583468,37,-86,Active
IOT-020,Pressure,Building B,6,21.6,Pascal,2025-12-24 06:29:17.583472,98,-43,Active
IOT-071,Pressure,Building A,1,32.64,Pascal,2025-12-20 19:29:17.583477,71,-64,Active
IOT-036,Motion,Building B,6,24.32,Pascal,2025-12-31 12:29:17.583481,38,-73,Active
IOT-072,Pressure,Building A,8,38.6,Boolean,2025-12-29 00:29:17.583486,70,-79,Active
IOT-091,Motion,Warehouse,9,29.05,Celsius,2026-01-03 21:29:17.583490,17,-85,Warning
IOT-070,Motion,Building C,1,75.52,Celsius,2026-01-04 00:29:17.583495,55,-32,Warning
